"","site","site_name","flow_age_my","specimen_code","collection_code","tree","tray","date_collected","class","order","family","species_code","genus","species","trophic","origin","stage","lengthmm","abundance","ind_biom"
"2320","KH","Kohala",0.15,"0474-004","KH9702-2",2,2,"10/12/97","Insecta","Hymenoptera","Encyrtidae","plaghosp","Plagiomeris","hospes","P","adventive","adult",1,1,0.0139
"2321","KH","Kohala",0.15,"0474-004","KH9702-2",2,2,"10/12/97","Insecta","Hymenoptera","Encyrtidae","plaghosp","Plagiomeris","hospes","P","adventive","adult",1,1,0.0139
"2322","KH","Kohala",0.15,"0474-004","KH9702-2",2,2,"10/12/97","Insecta","Hymenoptera","Encyrtidae","plaghosp","Plagiomeris","hospes","P","adventive","adult",1,1,0.0139
"2323","KH","Kohala",0.15,"0474-005","KH9702-2",2,2,"10/12/97","Insecta","Hymenoptera","Bethylidae","sierspuT","Sierola","sp_T","P","endemic","adult",2,1,0.0725
"2324","KH","Kohala",0.15,"0474-006","KH9702-2",2,2,"10/12/97","Insecta","Hymenoptera","Braconidae","leiospu1","Leiophron","sp_1","P","undetermined","adult",1,1,0.0139
"2325","KH","Kohala",0.15,"0474-007","KH9702-2",2,2,"10/12/97","Insecta","Hymenoptera","Ichneumonidae","spolflav","Spolas","flavifrons","P","endemic","adult",6,1,0.9938
"2326","KH","Kohala",0.15,"0475-001","KH9702-2",2,2,"10/12/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature",1,1,0.0433
"2327","KH","Kohala",0.15,"0475-001","KH9702-2",2,2,"10/12/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature",1,1,0.0433
"2328","KH","Kohala",0.15,"0475-002","KH9702-2",2,2,"10/12/97","Arachnida","Araneae","Araneidae","aranemma","Araneus","emmae","P","endemic","immature",1,1,0.0433
"2329","KH","Kohala",0.15,"0475-003","KH9702-2",2,2,"10/12/97","Arachnida","Araneae","Tetragnathidae","tetrbrev","Tetragnatha","brevignatha","P","endemic","immature",2,1,0.1971
"2330","KH","Kohala",0.15,"0476-001","KH9702-2",2,2,"10/12/97","Insecta","Homoptera","Triozidae","kuwaspu3","Kuwayama","sp_3","H","endemic","immature",1,1,0.0234
"2331","KH","Kohala",0.15,"0476-002","KH9702-2",2,2,"10/12/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","H","adventive","immature",1,1,0.0175
"2332","KH","Kohala",0.15,"0476-003","KH9702-2",2,2,"10/12/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature",2,1,0.1606
"2333","KH","Kohala",0.15,"0476-003","KH9702-2",2,2,"10/12/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature",2,1,0.1606
"2334","KH","Kohala",0.15,"0477-001","KH9702-2",2,2,"10/12/97","Insecta","Homoptera","Cixiidae","iolaperk","Iolania","perkinsi","T","endemic","adult",4,1,0.9707
"2335","KH","Kohala",0.15,"0478-001","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2336","KH","Kohala",0.15,"0478-001","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2337","KH","Kohala",0.15,"0478-001","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2338","KH","Kohala",0.15,"0478-001","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2339","KH","Kohala",0.15,"0478-001","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2340","KH","Kohala",0.15,"0478-001","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2341","KH","Kohala",0.15,"0478-001","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2342","KH","Kohala",0.15,"0478-001","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2343","KH","Kohala",0.15,"0478-001","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2344","KH","Kohala",0.15,"0478-001","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2345","KH","Kohala",0.15,"0478-001","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2346","KH","Kohala",0.15,"0478-002","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Chironomidae","orthwill","Orthocladius","williamsi","D","endemic","adult",2,1,0.091
"2347","KH","Kohala",0.15,"0478-003","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Limoniidae","dicrswez","Dicranomyia","swezeyi","D","endemic","adult",4,1,0.5417
"2348","KH","Kohala",0.15,"0478-004","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Sciaridae","ctenhawa","Ctenosciara","hawaiiensis","D","endemic","adult",2,1,0.091
"2349","KH","Kohala",0.15,"0478-005","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Sciaridae","platadro","Platosciara","adrostylata","D","endemic","adult",2,1,0.091
"2350","KH","Kohala",0.15,"0478-005","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Sciaridae","platadro","Platosciara","adrostylata","D","endemic","adult",2,1,0.091
"2351","KH","Kohala",0.15,"0478-006","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","D","endemic","adult",1,1,0.0153
"2352","KH","Kohala",0.15,"0478-006","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","D","endemic","adult",1,1,0.0153
"2353","KH","Kohala",0.15,"0478-006","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","D","endemic","adult",1,1,0.0153
"2354","KH","Kohala",0.15,"0478-006","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","D","endemic","adult",1,1,0.0153
"2355","KH","Kohala",0.15,"0478-007","KH9703-1",3,1,"10/12/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","D","endemic","adult",2,1,0.091
"2356","KH","Kohala",0.15,"0479-001","KH9703-1",3,1,"10/12/97","Insecta","Homoptera","Triozidae","kuwanigr","Kuwayama","nigricapita","H","endemic","adult",2,1,0.0982
"2357","KH","Kohala",0.15,"0479-002","KH9703-1",3,1,"10/12/97","Insecta","Homoptera","Triozidae","trioohia","Trioza","ohiacola","H","endemic","adult",2,1,0.0982
"2358","KH","Kohala",0.15,"0480-001","KH9703-1",3,1,"10/12/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature",1,1,0.0433
"2359","KH","Kohala",0.15,"0480-001","KH9703-1",3,1,"10/12/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature",1,1,0.0433
"2360","KH","Kohala",0.15,"0481-001","KH9703-1",3,1,"10/12/97","Insecta","Hymenoptera","Encyrtidae","plaghosp","Plagiomeris","hospes","P","adventive","adult",1,1,0.0139
"2361","KH","Kohala",0.15,"0481-001","KH9703-1",3,1,"10/12/97","Insecta","Hymenoptera","Encyrtidae","plaghosp","Plagiomeris","hospes","P","adventive","adult",1,1,0.0139
"2362","KH","Kohala",0.15,"0481-002","KH9703-1",3,1,"10/12/97","Insecta","Hymenoptera","Encyrtidae","anagnigr","Anagyrus","?nigricans","P","endemic","adult",2,1,0.0725
"2363","KH","Kohala",0.15,"0481-003","KH9703-1",3,1,"10/12/97","Insecta","Hymenoptera","Scelionidae","televulc","Telenomus","vulcanus","P","undetermined","adult",1,1,0.0139
"2364","KH","Kohala",0.15,"0481-004","KH9703-1",3,1,"10/12/97","Insecta","Hymenoptera","Pteromalidae","toxenubi","Toxeuma","nubilipennis","P","endemic","adult",2,1,0.0725
"2365","KH","Kohala",0.15,"0482-001","KH9703-1",3,1,"10/12/97","Insecta","Homoptera","Cixiidae","oliainae","Oliarus","inaequalis","H","endemic","adult",4,1,0.9707
"2366","KH","Kohala",0.15,"0483-001","KH9703-1",3,1,"10/12/97","Insecta","Coleoptera","Nitidulidae","eupespre","Eupetinus","spretus","D","endemic","adult",NA,1,0.379
"2367","KH","Kohala",0.15,"0485-001","KH9703-1",3,1,"10/12/97","Insecta","Coleoptera","Cucujidae","crypdesj","Cryptamorpha","desjardinsi","P","adventive","adult",NA,1,0.533
"2368","KH","Kohala",0.15,"0485-002","KH9703-1",3,1,"10/12/97","Insecta","Coleoptera","Ciidae","cisporc","Cis","porcatus","D","endemic","adult",NA,1,0.1238
"2369","KH","Kohala",0.15,"0485-003","KH9703-1",3,1,"10/12/97","Insecta","Coleoptera","Lathridiidae","aridnodi","Aridius","nodifer","D","adventive","adult",NA,1,0.149
"2370","KH","Kohala",0.15,"0487-001","KH9703-1",3,1,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_\metrosideri\""""","H","endemic","immature",1,1,0.032
"2371","KH","Kohala",0.15,"0487-002","KH9703-1",3,1,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_\metrosideri\""""","H","endemic","adult",2,1,0.1594
"2372","KH","Kohala",0.15,"0487-003","KH9703-1",3,1,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","H","endemic","adult",4,1,0.6562
"2373","KH","Kohala",0.15,"0488-001","KH9702-3",2,3,"10/12/97","Insecta","Coleoptera","Carabidae","mecydeve","Mecyclothorax","deverilli","P","endemic","adult",NA,1,1.706
"2374","KH","Kohala",0.15,"0488-002","KH9702-3",2,3,"10/12/97","Insecta","Coleoptera","Carabidae","mecydeve","Mecyclothorax","deverilli","P","endemic","adult",NA,1,1.706
"2375","KH","Kohala",0.15,"0488-003","KH9702-3",2,3,"10/12/97","Insecta","Coleoptera","Carabidae","mecydeve","Mecyclothorax","deverilli","P","endemic","adult",NA,1,1.706
"2376","KH","Kohala",0.15,"0489-001","KH9703-1",3,1,"10/12/97","Insecta","Coleoptera","Ciidae","cisporc","Cis","porcatus","D","endemic","adult",NA,1,0.1238
"2377","KH","Kohala",0.15,"0489-002","KH9702-3",2,3,"10/12/97","Insecta","Coleoptera","Aglycyderidae","protspu6","Proterhinus","sp_6","D","endemic","adult",NA,1,0.442
"2378","KH","Kohala",0.15,"0489-003","KH9702-3",2,3,"10/12/97","Insecta","Coleoptera","Aglycyderidae","protspu2","Proterhinus","sp_2","D","endemic","adult",NA,1,0.369
"2379","KH","Kohala",0.15,"0489-004","KH9702-3",2,3,"10/12/97","Insecta","Coleoptera","Aglycyderidae","protspu2","Proterhinus","sp_2","D","endemic","adult",NA,1,0.369
"2380","KH","Kohala",0.15,"0490-001","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","H","endemic","adult",4,1,0.6562
"2381","KH","Kohala",0.15,"0490-001","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","H","endemic","adult",4,1,0.6562
"2382","KH","Kohala",0.15,"0490-001","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","H","endemic","adult",4,1,0.6562
"2383","KH","Kohala",0.15,"0490-001","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","H","endemic","adult",4,1,0.6562
"2384","KH","Kohala",0.15,"0490-001","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","H","endemic","adult",4,1,0.6562
"2385","KH","Kohala",0.15,"0490-001","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","H","endemic","adult",4,1,0.6562
"2386","KH","Kohala",0.15,"0490-002","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_\metrosideri\""""","H","endemic","adult",2,1,0.1594
"2387","KH","Kohala",0.15,"0490-002","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_\metrosideri\""""","H","endemic","adult",2,1,0.1594
"2388","KH","Kohala",0.15,"0490-002","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_\metrosideri\""""","H","endemic","adult",2,1,0.1594
"2389","KH","Kohala",0.15,"0490-002","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_\metrosideri\""""","H","endemic","adult",2,1,0.1594
"2390","KH","Kohala",0.15,"0490-002","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_\metrosideri\""""","H","endemic","adult",2,1,0.1594
"2391","KH","Kohala",0.15,"0490-002","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_\metrosideri\""""","H","endemic","adult",2,1,0.1594
"2392","KH","Kohala",0.15,"0490-002","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_\metrosideri\""""","H","endemic","adult",2,1,0.1594
"2393","KH","Kohala",0.15,"0490-003","KH9702-3",2,3,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_\metrosideri\""""","H","endemic","immature",1,1,0.032
"2394","KH","Kohala",0.15,"0491-001","KH9702-3",2,3,"10/12/97","Insecta","Orthoptera","Tettigoniidae","banzniti","Banza","nitida","T","endemic","immature",8,1,5.1504
"2395","KH","Kohala",0.15,"0492-001","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Dolichopodidae","euryarge","Eurynogaster","argentata","P","endemic","adult",3,1,0.2584
"2396","KH","Kohala",0.15,"0492-001","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Dolichopodidae","euryarge","Eurynogaster","argentata","P","endemic","adult",3,1,0.2584
"2397","KH","Kohala",0.15,"0492-002","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Limoniidae","dicrswez","Dicranomyia","swezeyi","D","endemic","adult",4,1,0.5417
"2398","KH","Kohala",0.15,"0492-003","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2399","KH","Kohala",0.15,"0492-003","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2400","KH","Kohala",0.15,"0492-003","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2401","KH","Kohala",0.15,"0492-003","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2402","KH","Kohala",0.15,"0492-003","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2403","KH","Kohala",0.15,"0492-003","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2404","KH","Kohala",0.15,"0492-003","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2405","KH","Kohala",0.15,"0492-003","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"2406","KH","Kohala",0.15,"0492-004","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","D","endemic","adult",2,1,0.091
"2407","KH","Kohala",0.15,"0492-004","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","D","endemic","adult",2,1,0.091
"2408","KH","Kohala",0.15,"0492-004","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","D","endemic","adult",2,1,0.091
"2409","KH","Kohala",0.15,"0492-004","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","D","endemic","adult",2,1,0.091
"2410","KH","Kohala",0.15,"0492-004","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","D","endemic","adult",2,1,0.091
"2411","KH","Kohala",0.15,"0492-005","KH9702-3",2,3,"10/12/97","Insecta","Diptera","Sciaridae","ctenhawa","Ctenosciara","hawaiiensis","D","endemic","adult",2,1,0.091
"2412","KH","Kohala",0.15,"0493-001","KH9702-3",2,3,"10/12/97","Arachnida","Araneae","Tetragnathidae","tetranue","Tetragnatha","anuenue","P","endemic","immature",4,1,1.0444
"2413","KH","Kohala",0.15,"0493-002","KH9702-3",2,3,"10/12/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","adult",7,1,4.0143
"2414","KH","Kohala",0.15,"0493-003","KH9702-3",2,3,"10/12/97","Arachnida","Araneae","Thomisidae","misuspu5","Misumenops","sp_5","P","endemic","immature",1,1,0.0433
"2415","KH","Kohala",0.15,"0494-001","KH9702-3",2,3,"10/12/97","Insecta","Homoptera","Delphacidae","leiahawa","Leialoha","hawaiiensis","H","endemic","immature",3,1,0.4289
"2416","KH","Kohala",0.15,"0495-001","KH9702-3",2,3,"10/12/97","Insecta","Hymenoptera","Ichneumonidae","enicmolo","Enicospilus","molokaiensis","P","endemic","adult",14,1,3.357
"2417","KH","Kohala",0.15,"0495-002","KH9702-3",2,3,"10/12/97","Insecta","Hymenoptera","Ichneumonidae","pimppuni","Pimpla","punicipes","P","adventive","adult",5,1,0.6436
"2418","KH","Kohala",0.15,"0495-003","KH9702-3",2,3,"10/12/97","Insecta","Hymenoptera","Eulophidae","pauaswez","Pauahiana","swezeyi","P","endemic","adult",2,1,0.0725
"2419","KH","Kohala",0.15,"0495-004","KH9702-3",2,3,"10/12/97","Insecta","Hymenoptera","Eulophidae","pauaswez","Pauahiana","swezeyi","P","endemic","adult",1,1,0.0139
"2420","KH","Kohala",0.15,"0495-005","KH9702-3",2,3,"10/12/97","Insecta","Hymenoptera","Eupelmidae","eupensp1","Eupelmus","n_sp_1","P","endemic","adult",2,1,0.0725
"2421","KH","Kohala",0.15,"0495-005","KH9702-3",2,3,"10/12/97","Insecta","Hymenoptera","Eupelmidae","eupensp1","Eupelmus","n_sp_1","P","endemic","adult",2,1,0.0725
"2422","KH","Kohala",0.15,"0495-006","KH9702-3",2,3,"10/12/97","Insecta","Hymenoptera","Eupelmidae","eupemsu2","Eupelmus","sp_2","T","endemic","adult",1,1,0.0139
"2423","KH","Kohala",0.15,"0496-001","KH9702-3",2,3,"10/12/97","Insecta","Coleoptera","Nitidulidae","eupespre","Eupetinus","spretus","D","endemic","adult",NA,1,0.379
"2424","KH","Kohala",0.15,"0496-002","KH9702-3",2,3,"10/12/97","Insecta","Coleoptera","Nitidulidae","eupespre","Eupetinus","spretus","D","endemic","adult",NA,1,0.379
"2425","KH","Kohala",0.15,"0497-001","KH9702-3",2,3,"10/12/97","Insecta","Homoptera","Triozidae","kuwanigr","Kuwayama","nigricapita","H","endemic","adult",1,1,0.0123
"2426","KH","Kohala",0.15,"0497-002","KH9702-3",2,3,"10/12/97","Insecta","Homoptera","Triozidae","kuwanigr","Kuwayama","nigricapita","H","endemic","adult",2,1,0.0982
"2427","KH","Kohala",0.15,"0497-003","KH9702-3",2,3,"10/12/97","Insecta","Homoptera","Triozidae","triospu2","Trioza","sp_2","H","endemic","adult",2,1,0.0982
"2428","KH","Kohala",0.15,"0497-004","KH9702-3",2,3,"10/12/97","Insecta","Homoptera","Triozidae","kuwaspu3","Kuwayama","sp_3","H","endemic","adult",2,1,0.0982
"2429","KH","Kohala",0.15,"0497-005","KH9702-3",2,3,"10/12/97","Insecta","Homoptera","Triozidae","kuwaminu","Kuwayama","cf_minuta","H","endemic","adult",1,1,0.0123
"2430","KH","Kohala",0.15,"0497-005","KH9702-3",2,3,"10/12/97","Insecta","Homoptera","Triozidae","kuwaminu","Kuwayama","cf_minuta","H","endemic","adult",1,1,0.0123
"2431","KH","Kohala",0.15,"0498-001","KH9702-3",2,3,"10/12/97","Insecta","Thysanoptera","Thripidae","helihaem","Heliothrips","haemorrhoidalis","H","adventive","adult",1,1,0.0056
"2432","KH","Kohala",0.15,"0498-001","KH9702-3",2,3,"10/12/97","Insecta","Thysanoptera","Thripidae","helihaem","Heliothrips","haemorrhoidalis","H","adventive","adult",1,1,0.0056
"2433","KH","Kohala",0.15,"0498-002","KH9702-3",2,3,"10/12/97","Insecta","Homoptera","Triozidae","kuwaspu3","Kuwayama","sp_3","H","endemic","immature",1,1,0.0234
"2434","KH","Kohala",0.15,"0498-002","KH9702-3",2,3,"10/12/97","Insecta","Homoptera","Triozidae","kuwaspu3","Kuwayama","sp_3","H","endemic","immature",1,1,0.0234
"2435","KH","Kohala",0.15,"0498-003","KH9702-3",2,3,"10/12/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature",2,1,0.1606
"2436","KH","Kohala",0.15,"0498-003","KH9702-3",2,3,"10/12/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature",2,1,0.1606
"2437","KH","Kohala",0.15,"0498-004","KH9702-3",2,3,"10/12/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","adult",11,1,8.9463
"2438","KH","Kohala",0.15,"0498-005","KH9702-3",2,3,"10/12/97","Diplopoda","Julida","Julidae","cylilate","Cylindroiulus","latestriatus","D","adventive","adult",15,1,3.1422
"2439","KH","Kohala",0.15,"0498-006","KH9702-3",2,3,"10/12/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","immature",3,1,0.3192
"2440","KH","Kohala",0.15,"0498-007","KH9702-3",2,3,"10/12/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","adult",11,1,11.6717
"2441","KH","Kohala",0.15,"0498-007","KH9702-3",2,3,"10/12/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","adult",11,1,11.6717
"2442","KH","Kohala",0.15,"0498-008","KH9702-3",2,3,"10/12/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","adult",12,1,14.8528
