"site","site_name","island","flow_age_my","island_age_my","npp","foliar_N","foliar_P","tree","date_collected","class","order","family","species_code","genus","species","trophic","origin","stage","individual_biomass_g"
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Homoptera","Triozidae","kuwaminu","Kuwayama","cf_minuta","herbivore","native-endemic","adult",0.0123
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Homoptera","Triozidae","kuwaminu","Kuwayama","cf_minuta","herbivore","native-endemic","adult",0.0123
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Homoptera","Triozidae","kuwaminu","Kuwayama","cf_minuta","herbivore","native-endemic","adult",0.0123
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Homoptera","Triozidae","kuwaminu","Kuwayama","cf_minuta","herbivore","native-endemic","adult",0.0123
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Homoptera","Triozidae","kuwaminu","Kuwayama","cf_minuta","herbivore","native-endemic","adult",0.0123
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Homoptera","Triozidae","kuwaminu","Kuwayama","cf_minuta","herbivore","native-endemic","adult",0.0123
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Homoptera","Triozidae","kuwanigr","Kuwayama","nigricapita","herbivore","native-endemic","adult",0.0123
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Homoptera","Triozidae","triospu5","Trioza","sp_5","herbivore","native-endemic","adult",0.0982
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Arachnida","Araneae","Linyphiidae","erigautu","Erigone","autumnalis","predator","non-native","adult",0.2523
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Arachnida","Araneae","Linyphiidae","erigautu","Erigone","autumnalis","predator","non-native","immature",0.0433
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Coleoptera","Scolytidae","xylesaxe","Xyleborinus","saxeseni","detritivore","non-native","adult",0.157
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Coleoptera","Scolytidae","xylesaxe","Xyleborinus","saxeseni","detritivore","non-native","adult",0.157
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Coleoptera","Scolytidae","xylesaxe","Xyleborinus","saxeseni","detritivore","non-native","adult",0.157
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Coleoptera","Scolytidae","xylesaxe","Xyleborinus","saxeseni","detritivore","non-native","adult",0.157
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Coleoptera","Scolytidae","xylesaxe","Xyleborinus","saxeseni","detritivore","non-native","adult",0.157
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Coleoptera","Scolytidae","xylesaxe","Xyleborinus","saxeseni","detritivore","non-native","adult",0.157
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Coleoptera","Ciidae","cisseta","Cis","setarius","detritivore","native-endemic","adult",0.13
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Coleoptera","Ciidae","cisporc","Cis","porcatus","detritivore","native-endemic","adult",0.1238
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Coleoptera","Ciidae","cisporc","Cis","porcatus","detritivore","native-endemic","adult",0.1238
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Coleoptera","Ciidae","cisporc","Cis","porcatus","detritivore","native-endemic","adult",0.1238
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Coleoptera","Aglycyderidae","protspu2","Proterhinus","sp_2","detritivore","native-endemic","adult",0.369
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Coleoptera","Aglycyderidae","protspu1","Proterhinus","sp_1","detritivore","native-endemic","adult",0.486
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","herbivore","native-endemic","adult",1.0403
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","herbivore","native-endemic","adult",1.0403
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","herbivore","native-endemic","adult",0.6562
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","herbivore","native-endemic","adult",0.6562
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","adult",0.1594
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","adult",0.1594
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","adult",0.1594
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","adult",0.1594
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthkana","Orthotylus","kanakanus","transient","native-endemic","adult",0.408
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthkana","Orthotylus","kanakanus","transient","native-endemic","adult",0.408
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthkana","Orthotylus","kanakanus","transient","native-endemic","adult",0.408
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthkana","Orthotylus","kanakanus","transient","native-endemic","adult",0.408
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthkana","Orthotylus","kanakanus","transient","native-endemic","adult",0.408
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthkana","Orthotylus","kanakanus","transient","native-endemic","adult",0.408
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","pseuskh1","Pseudoclerada","sp_KH1","unknown","native-endemic","immature",0.408
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","herbivore","native-endemic","immature",0.0375
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","herbivore","native-endemic","immature",0.1568
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.1594
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.1594
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.1594
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.1594
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.1594
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,4,"10/12/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","immature",0.032
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","detritivore","non-native","immature",0.1606
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","herbivore","non-native","immature",0.0175
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","herbivore","non-native","immature",0.0175
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Homoptera","Aphididae","greeform","Greenidea","formosana","herbivore","non-native","immature",0.0175
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Lepidoptera","LEPIDO","lepiagsu","Lep_g","moth spp","transient","undetermined","adult",5.6747
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Lepidoptera","Pyralidae","pyrajsu5","Pyralidae_g","larval sp_5","herbivore","undetermined","immature",0.4697
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Homoptera","Triozidae","kuwanigr","Kuwayama","nigricapita","herbivore","native-endemic","adult",0.0982
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Homoptera","Triozidae","triohawa","Trioza","hawaiiensis","herbivore","native-endemic","adult",0.0982
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Homoptera","Triozidae","triohawa","Trioza","hawaiiensis","herbivore","native-endemic","adult",0.3307
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Hymenoptera","Ichneumonidae","pimppuni","Pimpla","punicipes","predator","non-native","adult",0.3782
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Hymenoptera","Pteromalidae","toxensp2","Toxeuma","n_sp_2","predator","native-endemic","adult",0.0139
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Hymenoptera","Bethylidae","sierspuO","Sierola","sp_O","predator","native-endemic","adult",0.0725
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Hymenoptera","Bethylidae","sierspuO","Sierola","sp_O","predator","native-endemic","adult",0.0725
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Hymenoptera","Bethylidae","sierspuO","Sierola","sp_O","predator","native-endemic","adult",0.0725
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Hymenoptera","Bethylidae","sierspuO","Sierola","sp_O","predator","native-endemic","adult",0.0725
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Arachnida","Araneae","Linyphiidae","erigautu","Erigone","autumnalis","predator","non-native","adult",0.2523
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","predator","native-endemic","immature",0.1971
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","predator","native-endemic","immature",0.1971
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Ceratopogonidae","dasyhawa","Dasyhelea","hawaiiensis","detritivore","native-endemic","adult",0.0153
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","detritivore","native-endemic","adult",0.0153
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","detritivore","native-endemic","adult",0.0153
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","detritivore","native-endemic","adult",0.0153
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","detritivore","native-endemic","adult",0.0153
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Sciaridae","hypemagn","Hyperlasion","magnisensoria","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Limoniidae","dicrhawa","Dicranomyia","hawaiiensis","detritivore","native-endemic","adult",2.2861
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Limoniidae","dicrhawa","Dicranomyia","hawaiiensis","detritivore","native-endemic","adult",2.2861
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Sciaridae","ctenhawa","Ctenosciara","hawaiiensis","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Diptera","Drosophilidae","scapnuni","Scaptomyza","nr_univitta","detritivore","native-endemic","adult",0.091
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Coleoptera","Nitidulidae","eupespre","Eupetinus","spretus","detritivore","native-endemic","adult",0.379
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Coleoptera","Nitidulidae","eupespre","Eupetinus","spretus","detritivore","native-endemic","adult",0.379
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Coleoptera","Nitidulidae","eupespre","Eupetinus","spretus","detritivore","native-endemic","adult",0.379
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Coleoptera","Nitidulidae","eupespre","Eupetinus","spretus","detritivore","native-endemic","adult",0.379
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Coleoptera","Nitidulidae","eupespre","Eupetinus","spretus","detritivore","native-endemic","adult",0.379
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Coleoptera","Nitidulidae","eupespre","Eupetinus","spretus","detritivore","native-endemic","adult",0.379
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Coleoptera","Ciidae","cisporc","Cis","porcatus","detritivore","native-endemic","adult",0.1238
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Coleoptera","Aglycyderidae","protspu1","Proterhinus","sp_1","detritivore","native-endemic","adult",0.486
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Coleoptera","Aglycyderidae","protspu2","Proterhinus","sp_2","detritivore","native-endemic","adult",0.369
"KH","Kohala"," Hawaii",0.15,0.4,1.78,1.14,0.113,8,"10/14/97","Insecta","Heteroptera","Miridae","hyalpell","Hyalopeplus","pellucida","herbivore","native-endemic","immature",1.3142
